710020,99999,CHURCHILL FALLS,CA,CZUM,53.567000,-64.100000,439.5,20080408,20180619
727854,94119,DEER PARK ARPT,US,WA KDEW,47.974000,-117.428000,672.4,20060101,20100801
332710,99999,BELOPOL'E,UP,,51.150000,34.333000,156,19590101,19890717
742000,99999,VICTORIA (AUTO8),CA,,48.417000,-123.317000,67,19730101,19770630
724385,4828,ANRSN MUNI DRNGTON FLD AP,US,IN KAID,40.117000,-85.617000,274.3,20060101,20180620
160950,99999,PADOVA,IT,LIPU,45.400000,11.850000,14,19730101,20180619
535230,99999,A-LU-CH'IH-LAO-KA,CH,,39.883000,108.000000,1372,19740613,20020910
726586,94948,FAIRMONT MUNICIPAL AIRPORT,US,MN KFRM,43.650000,-94.417000,353.9,20060101,20180620
727840,94187,HANFORD AIRPORT,US,WA KHMS,46.567000,-119.600000,223.1,20060101,20130326
716445,99999,FREDERICTON AQUATIC CENTRE C/,CA,CWZF,45.970000,-66.650000,8,20050524,20151104
719010,99999,BORDER (AUT),CA,CWTB,55.330000,-63.220000,479,19770701,20050723
699604,3145,YUMA MCAS,US,AZ KNYL,32.650000,-114.617000,64.9,19870701,20171231
722086,13758,CHARLESTON NAS,US,SC KNAO,32.850000,-79.950000,1,19730201,19800730
949570,99999,OUSE FIRE STATION,AS,YMWY,-42.483000,146.717000,91,19900201,20180619
566640,99999,LA-SHI,CH,,26.367000,101.217000,1210,19591209,20100424
720861,287,CROSBY MUNICIPAL AIRPORT,US,ND KD50,48.929000,-103.297000,594.1,20130101,20180620
858327,99999,DE LA INDEPENDENCIA,CI,SCRG,-34.167000,-70.783000,440.7,20100928,20170925
150105,99999,BAIA MARE/MAGHERUSI,RO,,47.667000,23.667000,152,19730621,19900127
722910,93116,SAN NICOLAS ISLAND NAVAL OUTL,US,CA KNSI,33.240000,-119.458000,153,19430616,20180620
948120,99999,ROBE,AS,,-37.167000,139.750000,4,19570101,20180619
749169,99999,PASADENA,US,CA,34.133000,-118.133000,231,19431115,19441011
112450,99999,BAD GLEICHENBERG,AU,,46.867000,15.900000,326,19390406,20030731
132780,99999,KRAGUJEVAC,RI,,44.033000,20.933000,185,20070228,20180619
718440,99999,BIG TROUT LAKE READAC,CA,,53.817000,-89.900000,222,19911201,20131212
718454,99999,PICKLE LAKE,CA,,51.433000,-90.217000,396,19921008,20101231
152060,99999,TEBEA,RO,,46.167000,22.726000,264,19730802,20180619
687360,99999,GRAAFF REINET,SF,FAGR,-32.194000,24.541000,793.7,19730102,20031201
945410,99999,INVERELL RESEARCH CENTRE,AS,,-29.783000,151.083000,664,19570101,20180619
715170,99999,BLOOD TRIBE AGDM  ALTA,CA,CPBT,49.567000,-113.050000,980,20040921,20180619
100040,99999,UFS TW/EMS (AUT),GM,,54.167000,6.350000,3,19590805,20071231
722904,3178,BROWN FIELD MUNICIPAL ARPT,US,CA KSDM,32.572000,-116.979000,157,20060101,20180620
941110,99999,PORT KEATS AWS AUT,AS,,-14.233000,129.450000,18,19730101,20020418
104540,99999,WERNIGERODE (AUT),GM,,51.850000,10.767000,240,19570101,20071231
711470,99999,CARMAN U OF M CS  MAN,CA,CWNK,49.500000,-98.033000,268,19961101,20180619
171860,99999,MANISA,TU,,38.617000,27.433000,71,19860624,20180619
713500,99999,HARRINGTON CDA CS  PEI,CA,CAHR,46.350000,-63.167000,53,20041005,20180619
995340,99999,NICKERSON BANK,CA,,46.440000,-53.390000,3,19880915,20170405
943060,99999,MARDIE,AS,,-21.183000,115.967000,12,19570101,20180619
718455,99999,PICKLE LAKE ARPT,CA,,51.450000,-90.200000,385.9,19900125,19910107
681710,99999,ALLDAYS,SF,,-22.683000,29.100000,839,19980301,20050516
432210,99999,ONGOLE,IN,,15.500000,80.083000,12,19730101,20180619
717000,99999,FREDERICTON,CA,CYFC,45.867000,-66.533000,20.7,19550702,20180619
874800,99999,ROSARIO,AR,SAAR,-32.904000,-60.785000,25.9,19390201,20180619
119276,99999,ZILINA,LO,LZZI,49.232000,18.614000,310.9,20040510,20180619
150110,99999,BOGUS ROMANIAN,RO,,,,,19850102,20020915
947560,99999,MURRURUNDI POST OFFICE,AS,,-31.767000,150.833000,466,19900201,20180618
703061,25521,IGIUGIG AIRPORT,US,AK PAIG,59.324000,-155.902000,27.4,20060101,20180620
858326,99999,QUELLON,CI,SCON,-43.117000,-73.633000,4,20100927,20171104
135950,99999,STRUMICA,MK,,41.433000,22.650000,224,20011113,20180619
711303,99999,NIPAWIN (AUTO8),CA,WBU,53.333000,-104.000000,373,19881224,19950605
718441,99999,CAPE PARRY,CA,,70.100000,-124.717000,87,20040510,20101014
878960,99999,PUERTO DESEADO,AR,SAWD,-47.735000,-65.904000,81.1,19390201,20180619
726587,94927,WORTHINGTON MUNICIPAL ARPT,US,MN KOTG,43.645000,-95.580000,478.5,20060101,20180620
592930,99999,HEYUAN,CH,,23.800000,114.733000,41,19560820,20180619
724390,93822,ABRAHAM LINCOLN CAPITAL AIRPO,US,IL KSPI,39.845000,-89.684000,181.1,19730101,20180620
742015,99999,SMITH ISLAND COAST GUARD LIGH,US,,48.320000,-122.850000,1,19750911,19860320
725930,23233,SALINAS MUNICIPAL AIRPORT,US,CA KSNS,36.664000,-121.608000,22.6,19410805,20180620
517090,99999,KASHI,CH,ZWSH,39.543000,76.020000,1380.4,19571004,20180619
107060,99999,THOLEY,GM,,49.483000,7.050000,398,19750618,20071231
722093,4878,GRAYLING ARMY AIRFIELD,US,MI KGOV,44.680000,-84.729000,350.2,20060101,20180620
712150,99999,OSOYOOS CS  BC,CA,CWYY,49.033000,-119.433000,283,19950423,20180619
505480,99999,XIAO'ERGOU,CH,,49.200000,123.717000,288,19570531,20180619
994710,99999,068: BAFFIN BAY; POINT OF ROC,US,TX,27.300000,-97.420000,0,20040608,20180425
823970,99999,FORTALEZA,BR,,-3.767000,-38.600000,26,19310104,20070925
346090,99999,KYRYLIVKA,UP,,47.333000,36.333000,221,19590101,20160614
724384,53842,EAGLE CREEK AIRPARK ARPT,US,IN KEYE,39.825000,-86.296000,250.9,20060101,20180620
151540,99999,VASLUI,RO,,46.650000,27.717000,117,19740316,20180619
959010,99999,MT BAW BAW,AS,,-37.833000,146.267000,1520,20010701,20180619
727855,24114,FAIRCHILD AIR FORCE BASE,US,WA KSKA,47.633000,-117.650000,750.1,19400401,20180620
103560,99999,UMMENDORF(AUT),GM,,52.167000,11.183000,163,19911025,20071231
726593,4946,JACKSON MUNICIPAL AIRPORT,US,MN KMJQ,43.650000,-94.986000,440.7,20060101,20180620
749154,99999,SOUTH POINT BEACH,US,HI,18.917000,-155.683000,12,19400129,19411223
990210,99999,DISCONTINUED 810622,CA,C7P,50.000000,-145.000000,0,19730101,19810624
726578,4944,LITL FALS/MRSON CO-LNBRG FIEL,US,MN KLXL,45.949000,-94.347000,342,20060101,20180620
723400,3952,NORTH LITTLE ROCK AIRPORT,US,AR KLZK,34.835000,-92.260000,171.6,20060101,20180427
948690,99999,DENILIQUIN POST OFF,AS,,-35.550000,144.933000,93,19630430,20030630
722078,53938,HALLIBURTON FIELD AIRPORT,US,OK KDUC,34.471000,-97.951000,339.2,20060101,20180620
725717,3016,GARFIELD CO REGIONAL ARPT,US,CO KRIL,39.528000,-107.720000,1683.1,20060101,20180620
727100,99999,,US,,,,,19730101,19740730
172400,99999,ISPARTA,TU,LTBM,37.785000,30.582000,990.6,19630101,20180619
710960,99999,BROUGHTON ISLAND,CA,CWVD,67.530000,-63.780000,584,19600402,20180619
725065,94726,NEW BEDFORD RGNL AIRPORT,US,MA KEWB,41.676000,-70.958000,24.4,20060101,20180620
846865,99999,ANDAHUAYLAS,PE,,-13.700000,-73.350000,3444,19741112,19940405
747186,3164,CAMPO,US,CA KCZZ,32.626000,-116.468000,805,20060101,20180620
582510,99999,DONGTAI,CH,,32.850000,120.283000,4,19560820,20180619
941850,99999,COEN CITY,AS,,-13.950000,143.200000,194,19570101,20020423
714290,99999,CAP D'ESPOIR  QUE,CA,CWRZ,48.417000,-64.317000,15,19850915,20180619
153380,99999,ORAVITA,RO,,45.033000,21.683000,310,19730108,20180619
749183,99999,FORT BENTON,US,MT,47.850000,-110.650000,880,19440226,19451101
726544,4958,ORR REGIONAL AIRPORT,US,MN KORB,48.016000,-92.856000,399.6,20060101,20180620
152920,99999,CARANSEBES,RO,LRCS,45.420000,22.253000,264,19650701,20180619
583140,99999,HUOSHAN,CH,,31.400000,116.333000,68,19560820,20180619
747810,13857,MOODY AFB AIRPORT,US,GA KVAD,30.967000,-83.200000,71,20060103,20180620
710790,99999,THOMPSON,CA,CYTH,55.801000,-97.864000,222.2,19671108,20180619
715830,99999,QAVVIK LAKE  NWT,CA,,68.250000,-122.100000,548,20010916,20110311
682580,99999,GOEDEHOOP,SF,,-24.233000,28.033000,1200,19730101,20180619
722044,53930,ADA MUNICIPAL AIRPORT,US,OK KADH,34.804000,-96.671000,309.7,20060101,20180620
722050,12815,ORLANDO INTERNATIONAL AIRPORT,US,FL KMCO,28.434000,-81.325000,27.4,19520507,20180620
948860,99999,POUND CREEK,AS,,-38.633000,145.811000,3.6,20071016,20180619
690190,13910,ABILENE DYESS AFB,US,TX KDYS,32.433000,-99.850000,545.3,19570101,20171231
720647,229,LAMPASAS AIRPORT,US,TX KLZZ,31.106000,-98.196000,370,20150529,20180620
747804,13824,HUNTER ARMY AIRFIELD,US,GA KSVN,32.017000,-81.133000,12.5,20060101,20180620
726550,14926,ST CLOUD REGIONAL AIRPORT,US,MN KSTC,45.543000,-94.051000,307.5,19730101,20180620
725059,14702,LAURENCE G HANSCOM FLD APT,US,MA KBED,42.470000,-71.289000,40.5,20060101,20180620
543370,99999,JINZHOU,CH,,41.133000,121.117000,70,19560820,20180619
724347,53904,ST CHARLES CO SMARTT ARPT,US,MO KSET,38.929000,-90.428000,132.9,20060101,20180620
146570,99999,NEUM,BK,,42.917000,17.600000,14,20080721,20180525
724810,23203,CASTLE AFB,US,CA KMER,37.383000,-120.567000,58.2,19420101,20180620
683463,99999,RAND,SF,FAGM,-26.243000,28.151000,1671.2,19870721,20180521
560740,99999,GA-HAI,CH,,34.200000,102.300000,3109,19890101,20031121
540490,99999,CHANGLING,CH,,44.250000,123.967000,190,19560820,20180619
688250,99999,LADISMITH,SF,,-33.500000,21.283000,538,20131210,20180619
589690,99999,589690,CH,,25.067000,121.533000,7,19730101,19900623
532760,99999,JURH,CH,,42.400000,112.900000,1152,19560820,20180619
338770,99999,NIZHNI SIROHOZY,UP,,46.850000,34.400000,53,19590101,20160602
958130,99999,KAROONDA,AS,,-35.083000,139.883000,72,20030401,20180618
947010,99999,HAY AWS,AS,,-34.533000,144.867000,90,19910101,20070902
429340,99999,AKOLA,IN,VAAK,20.699000,77.059000,304.5,19730101,20160517
717570,99999,BELLA BELLA,CA,,52.150000,-128.150000,43,20060702,20120207
728780,99999,RED DEER AIRPORT,CA,,52.183000,-113.900000,905,19730101,19770630
997741,99999,KEWAUNEE,US,WI,44.450000,-87.483000,178,20061024,20180425
997999,99999,GENEVA ON THE LAKE,US,OH,41.850000,-80.967000,186,20071016,20171212
569770,99999,JIANGCHENG,CH,,22.617000,101.817000,1121,19730101,20180619
741050,99999,PINE ISLAND (MAPS),CA,,50.000000,-127.417000,9,19730101,19770630
943510,99999,BLACKALL,AS,,-24.417000,145.467000,285,19570101,20020104
998314,99999,BUOY 41047 / NE BAHAMAS,US,,27.469000,-71.491000,3,20130206,20180425
154160,99999,STOLNICI,RO,,44.567000,24.800000,210,19730721,20180619
703263,99999,KING SALMON,US,AK,58.683000,-156.683000,17,19801002,19960630
106140,99999,RAMSTEIN AB,GM,ETAR,49.437000,7.600000,238.1,19520301,20180619
713070,99999,RIDGETOWN RCS  ONT,CA,CXRG,42.450000,-81.883000,206,20040510,20180619
693664,99999,COTTBUS DREWITZ,GM,EDCD,51.889000,14.532000,83.5,19810115,19901214
859212,99999,VINA DEL MAR,CI,SCVM,-32.950000,-71.479000,140.5,20091031,20180619
155256,99999,BEZMER AB,BU,LBIA,42.450000,26.350000,155,20080721,20180619
716120,99999,MCTAVISH  QUE,CA,CWTA,45.500000,-73.567000,73,19941201,20180619
720492,151,CALEDONIA COUNTY AIRPORT,US,VT KCDA,44.567000,-72.017000,362.1,20130101,20180620
959560,99999,LUNCHERON HILL FORESTRY,AS,,-41.150000,145.150000,340,19901210,20180619
722285,3896,GADSDEN MUNICIPAL AIRPORT,US,AL KGAD,33.967000,-86.083000,173.4,20060101,20180620
428710,99999,GONDIA,IN,,21.467000,80.200000,313,19730101,20180619
946440,99999,RED ROCKS POINT,AS,,-32.200000,127.533000,3,20010711,20180619
744666,53944,JACKSONVILLE MUNICIPAL AIRPOR,US,IL KIJX,39.780000,-90.238000,190.2,20060101,20180620
723825,23131,SOUTHERN CALIFORNIA LOGISTICS,US,CA KVCV,34.583000,-117.383000,879.4,19420101,20180620
712420,99999,LACOMBE CDA 2  ALTA,CA,CWQQ,52.450000,-113.750000,860,19930607,20180619
994260,99999,SABINE  TX,US,,29.670000,-94.050000,0.9,19850501,20180425
839280,99999,RUBEM BERTA,BR,SBUG,-29.782000,-57.038000,78,19310102,20180619
726785,24135,BERT MOONEY,US,MT KBTM,45.965000,-112.501000,1686.5,19770301,20100801
942140,99999,WYNDHAM,AS,,-15.483000,128.117000,16,19730101,20150109
719575,99999,AKLAVIK,CA,CYKD,68.223000,-135.006000,6.4,19340101,20180619
433330,99999,PORT BLAIR,IN,VEPB,11.667000,92.717000,79,19451101,20180619
728970,99999,MCINNES ISLAND,CA,,52.267000,-128.717000,25,19730101,19770630
726791,24135,BUTTE SILVER BOW CO ARPT,US,MT KBTM,45.965000,-112.501000,1686.5,19760305,19770227
338980,99999,TATARBUNARY,UP,,45.817000,29.583000,40,19590101,19891109
744672,4862,LOGAN COUNTY AIRPORT,US,IL KAAA,40.158000,-89.335000,182,20060101,20180620
702627,26561,RUBY  AIRPORT,US,AK PARY,64.727000,-155.470000,199,20061001,20180620
111400,99999,LOFER,AU,,47.583000,12.700000,629,19730724,20180619
166850,99999,KEFALLINIA,GR,LGKF,38.120000,20.500000,18,19651204,20180619
722291,470,PLATTSMOUTH MUNICIPAL AIRPORT,US,NE KPMV,40.948000,-95.917000,367.3,20150529,20180620
724838,93205,YUBA COUNTRY AIRPORT,US,CA KMYV,39.102000,-121.568000,18.9,20060101,20180620
749430,99999,AIDELAIDE RIVER SE,AS,,-13.300000,131.133000,131,19430228,19440821
602800,99999,GUELMIN,MO,GMAG,29.017000,-10.067000,341,19910918,20180619
746930,93737,SIMMONS AAF AIRPORT,US,NC KFBG,35.133000,-78.933000,74.4,19610701,20180620
725515,94947,BEATRICE MUNICIPAL AIRPORT,US,NE KBIE,40.301000,-96.754000,403.6,20060101,20180620
